#MAP=belgium
#PROTOCOL=G-NAV
#
X=3.850456;Y=50.746635;A=1633.8;S=127.3;V=111.4;H=48;C=45;WY=-2.5;WX=0.2;
#
X=3.850547;Y=50.746693;A=1633.8;S=126.7;V=111.2;H=51;C=48;WY=-2.5;WX=0.2;
X=3.850629;Y=50.746735;A=1633.8;S=126.1;V=111.0;H=54;C=50;WY=-2.5;WX=0.2;
#
X=3.850733;Y=50.746788;A=1633.8;S=125.5;V=110.8;H=57;C=53;WY=-2.5;WX=0.2;
X=3.850841;Y=50.746834;A=1633.8;S=124.8;V=110.6;H=60;C=56;WY=-2.5;WX=0.2;
#
X=3.850946;Y=50.746876;A=1633.7;S=124.2;V=110.4;H=63;C=59;WY=-2.5;WX=0.2;
X=3.851053;Y=50.746914;A=1633.7;S=123.6;V=110.3;H=66;C=62;WY=-2.5;WX=0.2;
#
X=3.851163;Y=50.746948;A=1633.6;S=123.0;V=110.2;H=69;C=65;WY=-2.5;WX=0.2;
X=3.851274;Y=50.746975;A=1633.5;S=122.5;V=110.1;H=72;C=68;WY=-2.5;WX=0.2;
#
